time,value,qaqc_flag_id,cdec_code,analyte_name
9/9/2021 13:42,8.3,G,TRB,Dissolved Oxygen
9/9/2021 13:57,8.36,G,TRB,Dissolved Oxygen
9/9/2021 14:12,8.32,G,TRB,Dissolved Oxygen
9/9/2021 14:27,8.32,G,TRB,Dissolved Oxygen
9/9/2021 14:42,8.32,G,TRB,Dissolved Oxygen
9/9/2021 14:57,8.32,G,TRB,Dissolved Oxygen
9/9/2021 15:12,8.33,G,TRB,Dissolved Oxygen
9/9/2021 15:27,8.33,G,TRB,Dissolved Oxygen
9/9/2021 15:42,8.31,G,TRB,Dissolved Oxygen
9/9/2021 15:57,8.31,G,TRB,Dissolved Oxygen
9/9/2021 16:12,8.31,G,TRB,Dissolved Oxygen
9/9/2021 16:27,8.29,G,TRB,Dissolved Oxygen
9/9/2021 16:42,8.22,G,TRB,Dissolved Oxygen
9/9/2021 16:57,8.24,G,TRB,Dissolved Oxygen
9/9/2021 17:12,8.12,G,TRB,Dissolved Oxygen
9/9/2021 17:27,8.07,G,TRB,Dissolved Oxygen
9/9/2021 17:42,8.01,G,TRB,Dissolved Oxygen
9/9/2021 17:57,7.9,G,TRB,Dissolved Oxygen
9/9/2021 18:12,7.76,G,TRB,Dissolved Oxygen
9/9/2021 18:27,7.57,G,TRB,Dissolved Oxygen
9/9/2021 18:42,7.36,G,TRB,Dissolved Oxygen
9/9/2021 18:57,7.03,G,TRB,Dissolved Oxygen
9/9/2021 19:12,6.81,G,TRB,Dissolved Oxygen
9/9/2021 19:27,6.69,G,TRB,Dissolved Oxygen
9/9/2021 19:42,6.63,G,TRB,Dissolved Oxygen
9/9/2021 19:57,6.57,G,TRB,Dissolved Oxygen
9/9/2021 20:12,6.51,G,TRB,Dissolved Oxygen
9/9/2021 20:27,6.45,G,TRB,Dissolved Oxygen
9/9/2021 20:42,6.41,G,TRB,Dissolved Oxygen
9/9/2021 20:57,6.34,G,TRB,Dissolved Oxygen
9/9/2021 21:12,6.32,G,TRB,Dissolved Oxygen
9/9/2021 21:27,6.29,G,TRB,Dissolved Oxygen
9/9/2021 21:42,6.25,G,TRB,Dissolved Oxygen
9/9/2021 21:57,6.22,G,TRB,Dissolved Oxygen
9/9/2021 22:12,6.23,G,TRB,Dissolved Oxygen
9/9/2021 22:27,6.29,G,TRB,Dissolved Oxygen
9/9/2021 22:42,6.34,G,TRB,Dissolved Oxygen
9/9/2021 22:57,6.37,G,TRB,Dissolved Oxygen
9/9/2021 23:12,6.24,G,TRB,Dissolved Oxygen
9/9/2021 23:27,6.23,G,TRB,Dissolved Oxygen
9/9/2021 23:42,7.63,G,TRB,Dissolved Oxygen
9/9/2021 23:57,7.95,G,TRB,Dissolved Oxygen
9/10/2021 0:12,8.06,G,TRB,Dissolved Oxygen
9/10/2021 0:27,8.11,G,TRB,Dissolved Oxygen
9/10/2021 0:42,8.04,G,TRB,Dissolved Oxygen
9/10/2021 0:57,7.93,G,TRB,Dissolved Oxygen
9/10/2021 1:12,8,G,TRB,Dissolved Oxygen
9/10/2021 1:27,8.05,G,TRB,Dissolved Oxygen
9/10/2021 1:42,8.12,G,TRB,Dissolved Oxygen
9/10/2021 2:42,8.16,G,TRB,Dissolved Oxygen
9/10/2021 1:57,8.11,G,TRB,Dissolved Oxygen
9/10/2021 2:12,8.11,G,TRB,Dissolved Oxygen
9/10/2021 2:27,8.15,G,TRB,Dissolved Oxygen
9/10/2021 2:57,8.16,G,TRB,Dissolved Oxygen
9/10/2021 3:12,8.16,G,TRB,Dissolved Oxygen
9/10/2021 3:27,8.19,G,TRB,Dissolved Oxygen
9/10/2021 3:42,8.14,G,TRB,Dissolved Oxygen
9/10/2021 3:57,8.15,G,TRB,Dissolved Oxygen
9/10/2021 4:12,8.16,G,TRB,Dissolved Oxygen
9/10/2021 4:27,8.17,G,TRB,Dissolved Oxygen
9/10/2021 4:42,8.18,G,TRB,Dissolved Oxygen
9/10/2021 4:57,8.15,G,TRB,Dissolved Oxygen
9/10/2021 5:12,8.18,G,TRB,Dissolved Oxygen
9/10/2021 5:27,8.08,G,TRB,Dissolved Oxygen
9/10/2021 5:42,8,G,TRB,Dissolved Oxygen
9/10/2021 5:57,7.91,G,TRB,Dissolved Oxygen
9/10/2021 6:12,7.81,G,TRB,Dissolved Oxygen
9/10/2021 6:27,7.67,G,TRB,Dissolved Oxygen
9/10/2021 6:42,7.53,G,TRB,Dissolved Oxygen
9/10/2021 6:57,7.36,G,TRB,Dissolved Oxygen
9/10/2021 7:12,7.02,G,TRB,Dissolved Oxygen
9/10/2021 7:27,6.71,G,TRB,Dissolved Oxygen
9/10/2021 7:42,6.5,G,TRB,Dissolved Oxygen
9/10/2021 7:57,6.31,G,TRB,Dissolved Oxygen
9/10/2021 8:12,6.26,G,TRB,Dissolved Oxygen
9/10/2021 8:27,6.22,G,TRB,Dissolved Oxygen
9/10/2021 8:42,6.17,G,TRB,Dissolved Oxygen
9/10/2021 9:42,6.12,G,TRB,Dissolved Oxygen
9/10/2021 8:57,6.16,G,TRB,Dissolved Oxygen
9/10/2021 9:12,6.12,G,TRB,Dissolved Oxygen
9/10/2021 9:27,6.11,G,TRB,Dissolved Oxygen
9/10/2021 9:57,6.15,G,TRB,Dissolved Oxygen
9/10/2021 10:12,6.15,G,TRB,Dissolved Oxygen
9/10/2021 10:27,6.17,G,TRB,Dissolved Oxygen
9/10/2021 10:42,6.26,G,TRB,Dissolved Oxygen
9/10/2021 10:57,6.27,G,TRB,Dissolved Oxygen
9/10/2021 11:12,6.47,G,TRB,Dissolved Oxygen
9/10/2021 11:27,7.68,G,TRB,Dissolved Oxygen
9/10/2021 11:42,7.7,G,TRB,Dissolved Oxygen
9/10/2021 11:57,7.84,G,TRB,Dissolved Oxygen
9/10/2021 12:12,7.91,G,TRB,Dissolved Oxygen
9/10/2021 12:27,8.03,G,TRB,Dissolved Oxygen
9/10/2021 12:42,7.95,G,TRB,Dissolved Oxygen
9/10/2021 12:57,8.05,G,TRB,Dissolved Oxygen
9/10/2021 13:12,8.27,G,TRB,Dissolved Oxygen
9/10/2021 13:27,8.09,G,TRB,Dissolved Oxygen
9/10/2021 13:42,8.2,G,TRB,Dissolved Oxygen
9/10/2021 13:57,8.24,G,TRB,Dissolved Oxygen
9/10/2021 14:12,8.28,G,TRB,Dissolved Oxygen
9/10/2021 14:27,8.34,G,TRB,Dissolved Oxygen
9/10/2021 14:42,8.47,G,TRB,Dissolved Oxygen
9/10/2021 14:57,8.45,G,TRB,Dissolved Oxygen
9/10/2021 15:12,8.43,G,TRB,Dissolved Oxygen
9/10/2021 15:27,8.44,G,TRB,Dissolved Oxygen
9/10/2021 15:42,8.42,G,TRB,Dissolved Oxygen
9/10/2021 16:42,8.4,G,TRB,Dissolved Oxygen
9/10/2021 15:57,8.39,G,TRB,Dissolved Oxygen
9/10/2021 16:12,8.37,G,TRB,Dissolved Oxygen
9/10/2021 16:27,8.37,G,TRB,Dissolved Oxygen
9/10/2021 16:57,8.44,G,TRB,Dissolved Oxygen
9/10/2021 17:12,8.42,G,TRB,Dissolved Oxygen
9/10/2021 17:27,8.38,G,TRB,Dissolved Oxygen
9/10/2021 17:42,8.33,G,TRB,Dissolved Oxygen
9/10/2021 17:57,8.21,G,TRB,Dissolved Oxygen
9/10/2021 18:12,8.13,G,TRB,Dissolved Oxygen
9/10/2021 18:27,7.97,G,TRB,Dissolved Oxygen
9/10/2021 18:42,7.8,G,TRB,Dissolved Oxygen
9/10/2021 18:57,7.61,G,TRB,Dissolved Oxygen
9/10/2021 19:12,7.35,G,TRB,Dissolved Oxygen
9/10/2021 19:27,7,G,TRB,Dissolved Oxygen
9/10/2021 19:42,6.73,G,TRB,Dissolved Oxygen
9/10/2021 19:57,6.52,G,TRB,Dissolved Oxygen
9/10/2021 20:12,6.44,G,TRB,Dissolved Oxygen
9/10/2021 20:27,6.35,G,TRB,Dissolved Oxygen
9/10/2021 20:42,6.3,G,TRB,Dissolved Oxygen
9/10/2021 20:57,6.25,G,TRB,Dissolved Oxygen
9/10/2021 21:12,6.22,G,TRB,Dissolved Oxygen
9/10/2021 21:27,6.17,G,TRB,Dissolved Oxygen
9/10/2021 21:42,6.13,G,TRB,Dissolved Oxygen
9/10/2021 21:57,6.1,G,TRB,Dissolved Oxygen
9/10/2021 22:12,6.08,G,TRB,Dissolved Oxygen
9/10/2021 22:27,6.07,G,TRB,Dissolved Oxygen
9/10/2021 22:42,6.08,G,TRB,Dissolved Oxygen
9/10/2021 23:42,6.09,G,TRB,Dissolved Oxygen
9/10/2021 22:57,6.09,G,TRB,Dissolved Oxygen
9/10/2021 23:12,6.11,G,TRB,Dissolved Oxygen
9/10/2021 23:27,6.08,G,TRB,Dissolved Oxygen
9/10/2021 23:57,6.11,G,TRB,Dissolved Oxygen
9/11/2021 0:12,6.13,G,TRB,Dissolved Oxygen
9/11/2021 0:27,6.26,G,TRB,Dissolved Oxygen
9/11/2021 0:42,7.16,G,TRB,Dissolved Oxygen
9/11/2021 0:57,7.99,G,TRB,Dissolved Oxygen
9/11/2021 1:12,8.11,G,TRB,Dissolved Oxygen
9/11/2021 1:27,8.14,G,TRB,Dissolved Oxygen
9/11/2021 1:42,8.16,G,TRB,Dissolved Oxygen
9/11/2021 1:57,8.11,G,TRB,Dissolved Oxygen
9/11/2021 2:12,8.11,G,TRB,Dissolved Oxygen
9/11/2021 2:27,8.19,G,TRB,Dissolved Oxygen
9/11/2021 2:42,8.18,G,TRB,Dissolved Oxygen
9/11/2021 2:57,8.19,G,TRB,Dissolved Oxygen
9/11/2021 3:12,8.15,G,TRB,Dissolved Oxygen
9/11/2021 3:27,8.16,G,TRB,Dissolved Oxygen
9/11/2021 3:42,8.18,G,TRB,Dissolved Oxygen
9/11/2021 3:57,8.2,G,TRB,Dissolved Oxygen
9/11/2021 4:12,8.19,G,TRB,Dissolved Oxygen
9/11/2021 4:27,8.19,G,TRB,Dissolved Oxygen
9/11/2021 4:42,8.23,G,TRB,Dissolved Oxygen
9/11/2021 4:57,8.24,G,TRB,Dissolved Oxygen
9/11/2021 5:12,8.25,G,TRB,Dissolved Oxygen
9/11/2021 5:27,8.29,G,TRB,Dissolved Oxygen
9/11/2021 5:42,8.27,G,TRB,Dissolved Oxygen
9/11/2021 6:42,8.07,G,TRB,Dissolved Oxygen
9/11/2021 5:57,8.23,G,TRB,Dissolved Oxygen
9/11/2021 6:12,8.22,G,TRB,Dissolved Oxygen
9/11/2021 6:27,8.12,G,TRB,Dissolved Oxygen
9/11/2021 6:57,8.05,G,TRB,Dissolved Oxygen
9/11/2021 7:12,8.03,G,TRB,Dissolved Oxygen
9/11/2021 7:27,8.02,G,TRB,Dissolved Oxygen
9/11/2021 7:42,8.01,G,TRB,Dissolved Oxygen
9/11/2021 7:57,7.95,G,TRB,Dissolved Oxygen
9/11/2021 8:12,7.86,G,TRB,Dissolved Oxygen
9/11/2021 8:27,7.77,G,TRB,Dissolved Oxygen
9/11/2021 8:42,7.61,G,TRB,Dissolved Oxygen
9/11/2021 8:57,7.31,G,TRB,Dissolved Oxygen
9/11/2021 9:12,7.06,G,TRB,Dissolved Oxygen
9/11/2021 9:27,6.83,G,TRB,Dissolved Oxygen
9/11/2021 9:42,6.66,G,TRB,Dissolved Oxygen
9/11/2021 9:57,6.54,G,TRB,Dissolved Oxygen
9/11/2021 10:12,6.41,G,TRB,Dissolved Oxygen
9/11/2021 10:27,6.34,G,TRB,Dissolved Oxygen
9/11/2021 10:42,6.27,G,TRB,Dissolved Oxygen
9/11/2021 10:57,6.25,G,TRB,Dissolved Oxygen
9/11/2021 11:12,6.17,G,TRB,Dissolved Oxygen
9/11/2021 11:27,6.23,G,TRB,Dissolved Oxygen
9/11/2021 11:42,6.32,G,TRB,Dissolved Oxygen
9/11/2021 11:57,7.24,G,TRB,Dissolved Oxygen
9/11/2021 12:12,7.87,G,TRB,Dissolved Oxygen
9/11/2021 12:27,8.11,G,TRB,Dissolved Oxygen
9/11/2021 12:42,8.22,G,TRB,Dissolved Oxygen
9/11/2021 13:42,8.54,G,TRB,Dissolved Oxygen
9/11/2021 12:57,8.32,G,TRB,Dissolved Oxygen
9/11/2021 13:12,8.47,G,TRB,Dissolved Oxygen
9/11/2021 13:27,8.48,G,TRB,Dissolved Oxygen
9/11/2021 13:57,8.59,G,TRB,Dissolved Oxygen
9/11/2021 14:12,8.63,G,TRB,Dissolved Oxygen
9/11/2021 14:27,8.66,G,TRB,Dissolved Oxygen
9/11/2021 14:42,8.71,G,TRB,Dissolved Oxygen
9/11/2021 14:57,8.78,G,TRB,Dissolved Oxygen
9/11/2021 15:12,8.77,G,TRB,Dissolved Oxygen
9/11/2021 15:27,8.86,G,TRB,Dissolved Oxygen
9/11/2021 15:42,8.88,G,TRB,Dissolved Oxygen
9/11/2021 15:57,8.89,G,TRB,Dissolved Oxygen
9/11/2021 16:12,8.89,G,TRB,Dissolved Oxygen
9/11/2021 16:27,8.87,G,TRB,Dissolved Oxygen
9/11/2021 16:42,8.85,G,TRB,Dissolved Oxygen
9/11/2021 16:57,8.86,G,TRB,Dissolved Oxygen
9/11/2021 17:12,8.83,G,TRB,Dissolved Oxygen
9/11/2021 17:27,8.81,G,TRB,Dissolved Oxygen
9/11/2021 17:42,8.79,G,TRB,Dissolved Oxygen
9/11/2021 17:57,8.7,G,TRB,Dissolved Oxygen
9/11/2021 18:12,8.74,G,TRB,Dissolved Oxygen
9/11/2021 18:27,8.55,G,TRB,Dissolved Oxygen
9/11/2021 18:42,8.48,G,TRB,Dissolved Oxygen
9/11/2021 18:57,8.32,G,TRB,Dissolved Oxygen
9/11/2021 19:12,8.13,G,TRB,Dissolved Oxygen
9/11/2021 19:27,7.85,G,TRB,Dissolved Oxygen
9/11/2021 20:27,6.44,G,TRB,Dissolved Oxygen
9/11/2021 19:42,7.58,G,TRB,Dissolved Oxygen
9/11/2021 19:57,7.27,G,TRB,Dissolved Oxygen
9/11/2021 20:12,6.78,G,TRB,Dissolved Oxygen
9/11/2021 20:42,6.24,G,TRB,Dissolved Oxygen
9/11/2021 20:57,6.12,G,TRB,Dissolved Oxygen
9/11/2021 21:12,6.04,G,TRB,Dissolved Oxygen
9/11/2021 21:27,5.98,G,TRB,Dissolved Oxygen
9/11/2021 21:42,5.95,G,TRB,Dissolved Oxygen
9/11/2021 21:57,5.91,G,TRB,Dissolved Oxygen
9/11/2021 22:12,5.88,G,TRB,Dissolved Oxygen
9/11/2021 22:27,5.86,G,TRB,Dissolved Oxygen
9/11/2021 22:42,5.83,G,TRB,Dissolved Oxygen
9/11/2021 22:57,5.8,G,TRB,Dissolved Oxygen
9/11/2021 23:12,5.8,G,TRB,Dissolved Oxygen
9/11/2021 23:27,5.79,G,TRB,Dissolved Oxygen
9/11/2021 23:42,5.75,G,TRB,Dissolved Oxygen
9/11/2021 23:57,5.74,G,TRB,Dissolved Oxygen
9/12/2021 0:12,5.73,G,TRB,Dissolved Oxygen
9/12/2021 0:27,5.69,G,TRB,Dissolved Oxygen
9/12/2021 0:42,5.73,G,TRB,Dissolved Oxygen
9/12/2021 0:57,5.73,G,TRB,Dissolved Oxygen
9/12/2021 1:12,5.75,G,TRB,Dissolved Oxygen
9/12/2021 1:27,5.85,G,TRB,Dissolved Oxygen
9/12/2021 1:42,6.21,G,TRB,Dissolved Oxygen
9/12/2021 1:57,8.06,G,TRB,Dissolved Oxygen
9/12/2021 2:12,8.07,G,TRB,Dissolved Oxygen
9/12/2021 2:27,7.98,G,TRB,Dissolved Oxygen
9/12/2021 3:27,8.14,G,TRB,Dissolved Oxygen
9/12/2021 2:42,8.08,G,TRB,Dissolved Oxygen
9/12/2021 2:57,8.15,G,TRB,Dissolved Oxygen
9/12/2021 3:12,8.18,G,TRB,Dissolved Oxygen
9/12/2021 3:42,8.2,G,TRB,Dissolved Oxygen
9/12/2021 3:57,8.29,G,TRB,Dissolved Oxygen
9/12/2021 4:12,8.31,G,TRB,Dissolved Oxygen
9/12/2021 4:27,8.26,G,TRB,Dissolved Oxygen
9/12/2021 4:42,8.28,G,TRB,Dissolved Oxygen
9/12/2021 4:57,8.17,G,TRB,Dissolved Oxygen
9/12/2021 5:12,8.17,G,TRB,Dissolved Oxygen
9/12/2021 5:27,8.2,G,TRB,Dissolved Oxygen
9/12/2021 5:42,8.15,G,TRB,Dissolved Oxygen
9/12/2021 5:57,8.2,G,TRB,Dissolved Oxygen
9/12/2021 6:12,8.24,G,TRB,Dissolved Oxygen
9/12/2021 6:27,8.25,G,TRB,Dissolved Oxygen
9/12/2021 6:42,8.22,G,TRB,Dissolved Oxygen
9/12/2021 6:57,8.12,G,TRB,Dissolved Oxygen
9/12/2021 7:12,8.1,G,TRB,Dissolved Oxygen
9/12/2021 7:27,8.12,G,TRB,Dissolved Oxygen
9/12/2021 7:42,8.06,G,TRB,Dissolved Oxygen
9/12/2021 7:57,8.01,G,TRB,Dissolved Oxygen
9/12/2021 8:12,8.04,G,TRB,Dissolved Oxygen
9/12/2021 8:27,8.06,G,TRB,Dissolved Oxygen
9/12/2021 8:42,8.06,G,TRB,Dissolved Oxygen
9/12/2021 8:57,8.04,G,TRB,Dissolved Oxygen
9/12/2021 9:12,8.03,G,TRB,Dissolved Oxygen
9/12/2021 9:27,8.04,G,TRB,Dissolved Oxygen
9/12/2021 10:27,7.84,G,TRB,Dissolved Oxygen
9/12/2021 9:42,7.98,G,TRB,Dissolved Oxygen
9/12/2021 9:57,7.94,G,TRB,Dissolved Oxygen
9/12/2021 10:12,7.89,G,TRB,Dissolved Oxygen
9/12/2021 10:42,7.77,G,TRB,Dissolved Oxygen
9/12/2021 10:57,7.68,G,TRB,Dissolved Oxygen
9/12/2021 11:12,7.52,G,TRB,Dissolved Oxygen
9/12/2021 11:27,7.41,G,TRB,Dissolved Oxygen
9/12/2021 11:42,7.48,G,TRB,Dissolved Oxygen
9/12/2021 11:57,7.47,G,TRB,Dissolved Oxygen
9/12/2021 12:12,7.89,G,TRB,Dissolved Oxygen
9/12/2021 12:27,8.13,G,TRB,Dissolved Oxygen
9/12/2021 12:42,8.22,G,TRB,Dissolved Oxygen
9/12/2021 12:57,8.37,G,TRB,Dissolved Oxygen
9/12/2021 13:12,8.42,G,TRB,Dissolved Oxygen
9/12/2021 13:27,8.48,G,TRB,Dissolved Oxygen
9/12/2021 13:42,8.48,G,TRB,Dissolved Oxygen
9/12/2021 13:57,8.48,G,TRB,Dissolved Oxygen
9/12/2021 14:12,8.49,G,TRB,Dissolved Oxygen
9/12/2021 14:27,8.49,G,TRB,Dissolved Oxygen
9/12/2021 14:42,8.51,G,TRB,Dissolved Oxygen
9/12/2021 14:57,8.48,G,TRB,Dissolved Oxygen
9/12/2021 15:12,8.53,G,TRB,Dissolved Oxygen
9/12/2021 15:27,8.54,G,TRB,Dissolved Oxygen
9/12/2021 15:42,8.63,G,TRB,Dissolved Oxygen
9/12/2021 15:57,8.69,G,TRB,Dissolved Oxygen
9/12/2021 16:12,8.62,G,TRB,Dissolved Oxygen
9/12/2021 16:27,8.65,G,TRB,Dissolved Oxygen
9/12/2021 17:27,8.73,G,TRB,Dissolved Oxygen
9/12/2021 16:42,8.66,G,TRB,Dissolved Oxygen
9/12/2021 16:57,8.67,G,TRB,Dissolved Oxygen
9/12/2021 17:12,8.67,G,TRB,Dissolved Oxygen
9/12/2021 17:42,8.71,G,TRB,Dissolved Oxygen
9/12/2021 17:57,8.69,G,TRB,Dissolved Oxygen
9/12/2021 18:12,8.69,G,TRB,Dissolved Oxygen
9/12/2021 18:27,8.67,G,TRB,Dissolved Oxygen
9/12/2021 18:42,8.6,G,TRB,Dissolved Oxygen
9/12/2021 18:57,8.62,G,TRB,Dissolved Oxygen
9/12/2021 19:12,8.46,G,TRB,Dissolved Oxygen
9/12/2021 19:27,8.37,G,TRB,Dissolved Oxygen
9/12/2021 19:42,8.19,G,TRB,Dissolved Oxygen
9/12/2021 19:57,7.96,G,TRB,Dissolved Oxygen
9/12/2021 20:12,7.72,G,TRB,Dissolved Oxygen
9/12/2021 20:27,7.46,G,TRB,Dissolved Oxygen
9/12/2021 20:42,7.12,G,TRB,Dissolved Oxygen
9/12/2021 20:57,6.64,G,TRB,Dissolved Oxygen
9/12/2021 21:12,6.31,G,TRB,Dissolved Oxygen
9/12/2021 21:27,6.11,G,TRB,Dissolved Oxygen
9/12/2021 21:42,5.98,G,TRB,Dissolved Oxygen
9/12/2021 21:57,5.93,G,TRB,Dissolved Oxygen
9/12/2021 22:12,5.89,G,TRB,Dissolved Oxygen
9/12/2021 22:27,5.87,G,TRB,Dissolved Oxygen
9/12/2021 22:42,5.85,G,TRB,Dissolved Oxygen
9/12/2021 22:57,5.82,G,TRB,Dissolved Oxygen
9/12/2021 23:12,5.79,G,TRB,Dissolved Oxygen
9/12/2021 23:27,5.74,G,TRB,Dissolved Oxygen
9/13/2021 0:27,5.52,G,TRB,Dissolved Oxygen
9/12/2021 23:42,5.7,G,TRB,Dissolved Oxygen
9/12/2021 23:57,5.65,G,TRB,Dissolved Oxygen
9/13/2021 0:12,5.59,G,TRB,Dissolved Oxygen
9/13/2021 0:42,5.49,G,TRB,Dissolved Oxygen
9/13/2021 0:57,5.48,G,TRB,Dissolved Oxygen
9/13/2021 1:12,5.45,G,TRB,Dissolved Oxygen
9/13/2021 1:27,5.47,G,TRB,Dissolved Oxygen
9/13/2021 1:42,5.51,G,TRB,Dissolved Oxygen
9/13/2021 1:57,5.56,G,TRB,Dissolved Oxygen
9/13/2021 2:12,5.55,G,TRB,Dissolved Oxygen
9/13/2021 2:27,5.55,G,TRB,Dissolved Oxygen
9/13/2021 2:42,5.57,G,TRB,Dissolved Oxygen
9/13/2021 2:57,6.14,G,TRB,Dissolved Oxygen
9/13/2021 3:12,7.47,G,TRB,Dissolved Oxygen
9/13/2021 3:27,7.95,G,TRB,Dissolved Oxygen
9/13/2021 3:42,8.16,G,TRB,Dissolved Oxygen
9/13/2021 3:57,8.38,G,TRB,Dissolved Oxygen
9/13/2021 4:12,8.42,G,TRB,Dissolved Oxygen
9/13/2021 4:27,8.4,G,TRB,Dissolved Oxygen
9/13/2021 4:42,8.29,G,TRB,Dissolved Oxygen
9/13/2021 4:57,8.28,G,TRB,Dissolved Oxygen
9/13/2021 5:12,8.28,G,TRB,Dissolved Oxygen
9/13/2021 5:27,8.29,G,TRB,Dissolved Oxygen
9/13/2021 5:42,8.39,G,TRB,Dissolved Oxygen
9/13/2021 5:57,8.41,G,TRB,Dissolved Oxygen
9/13/2021 6:12,8.44,G,TRB,Dissolved Oxygen
9/13/2021 6:27,8.4,G,TRB,Dissolved Oxygen
9/13/2021 7:27,8.35,G,TRB,Dissolved Oxygen
9/13/2021 6:42,8.36,G,TRB,Dissolved Oxygen
9/13/2021 6:57,8.34,G,TRB,Dissolved Oxygen
9/13/2021 7:12,8.34,G,TRB,Dissolved Oxygen
9/13/2021 7:42,8.32,G,TRB,Dissolved Oxygen
9/13/2021 7:57,8.27,G,TRB,Dissolved Oxygen
9/13/2021 8:12,8.3,G,TRB,Dissolved Oxygen
9/13/2021 8:27,8.29,G,TRB,Dissolved Oxygen
9/13/2021 8:42,8.26,G,TRB,Dissolved Oxygen
9/13/2021 8:57,8.29,G,TRB,Dissolved Oxygen
9/13/2021 9:12,8.32,G,TRB,Dissolved Oxygen
9/13/2021 9:27,8.41,G,TRB,Dissolved Oxygen
9/13/2021 9:42,8.3,G,TRB,Dissolved Oxygen
9/13/2021 9:57,8.21,G,TRB,Dissolved Oxygen
9/13/2021 10:12,8.24,G,TRB,Dissolved Oxygen
9/13/2021 10:27,8.28,G,TRB,Dissolved Oxygen
9/13/2021 10:42,8.29,G,TRB,Dissolved Oxygen
9/13/2021 10:57,8.28,G,TRB,Dissolved Oxygen
9/13/2021 11:12,8.26,G,TRB,Dissolved Oxygen
9/13/2021 11:27,8.14,G,TRB,Dissolved Oxygen
9/13/2021 11:42,8.03,G,TRB,Dissolved Oxygen
9/13/2021 11:57,7.97,G,TRB,Dissolved Oxygen
9/13/2021 12:12,7.96,G,TRB,Dissolved Oxygen
9/13/2021 12:27,7.94,G,TRB,Dissolved Oxygen
9/13/2021 12:42,7.89,G,TRB,Dissolved Oxygen
9/13/2021 12:57,7.94,G,TRB,Dissolved Oxygen
9/13/2021 13:12,8.17,G,TRB,Dissolved Oxygen
9/13/2021 14:12,8.56,G,TRB,Dissolved Oxygen
9/13/2021 13:27,8.46,G,TRB,Dissolved Oxygen
9/13/2021 13:42,8.46,G,TRB,Dissolved Oxygen
9/13/2021 13:57,8.56,G,TRB,Dissolved Oxygen
9/13/2021 14:27,8.53,G,TRB,Dissolved Oxygen
9/13/2021 14:42,8.52,G,TRB,Dissolved Oxygen
9/13/2021 14:57,8.52,G,TRB,Dissolved Oxygen
9/13/2021 15:12,8.56,G,TRB,Dissolved Oxygen
9/13/2021 15:27,8.58,G,TRB,Dissolved Oxygen
9/13/2021 15:42,8.6,G,TRB,Dissolved Oxygen
9/13/2021 15:57,8.64,G,TRB,Dissolved Oxygen
9/13/2021 16:12,8.71,G,TRB,Dissolved Oxygen
9/13/2021 16:27,8.73,G,TRB,Dissolved Oxygen
9/13/2021 16:42,8.71,G,TRB,Dissolved Oxygen
9/13/2021 16:57,8.76,G,TRB,Dissolved Oxygen
9/13/2021 17:12,8.74,G,TRB,Dissolved Oxygen
9/13/2021 17:27,8.77,G,TRB,Dissolved Oxygen
9/13/2021 17:42,8.75,G,TRB,Dissolved Oxygen
9/13/2021 17:57,8.71,G,TRB,Dissolved Oxygen
9/13/2021 18:12,8.69,G,TRB,Dissolved Oxygen
9/13/2021 18:27,8.67,G,TRB,Dissolved Oxygen
9/13/2021 18:42,8.65,G,TRB,Dissolved Oxygen
9/13/2021 18:57,8.62,G,TRB,Dissolved Oxygen
9/13/2021 19:12,8.6,G,TRB,Dissolved Oxygen
9/13/2021 19:27,8.56,G,TRB,Dissolved Oxygen
9/13/2021 19:42,8.5,G,TRB,Dissolved Oxygen
9/13/2021 19:57,8.51,G,TRB,Dissolved Oxygen
9/13/2021 20:12,8.33,G,TRB,Dissolved Oxygen
9/13/2021 21:12,7.6,G,TRB,Dissolved Oxygen
9/13/2021 20:27,8.19,G,TRB,Dissolved Oxygen
9/13/2021 20:42,8.04,G,TRB,Dissolved Oxygen
9/13/2021 20:57,7.82,G,TRB,Dissolved Oxygen
9/13/2021 21:27,7.31,G,TRB,Dissolved Oxygen
9/13/2021 21:42,6.96,G,TRB,Dissolved Oxygen
9/13/2021 21:57,6.53,G,TRB,Dissolved Oxygen
9/13/2021 22:12,6.25,G,TRB,Dissolved Oxygen
9/13/2021 22:27,6.06,G,TRB,Dissolved Oxygen
9/13/2021 22:42,5.93,G,TRB,Dissolved Oxygen
9/13/2021 22:57,5.83,G,TRB,Dissolved Oxygen
9/13/2021 23:12,5.8,G,TRB,Dissolved Oxygen
9/13/2021 23:27,5.76,G,TRB,Dissolved Oxygen
9/13/2021 23:42,5.72,G,TRB,Dissolved Oxygen
9/13/2021 23:57,5.71,G,TRB,Dissolved Oxygen
9/14/2021 0:12,5.64,G,TRB,Dissolved Oxygen
9/14/2021 0:27,5.58,G,TRB,Dissolved Oxygen
9/14/2021 0:42,5.51,G,TRB,Dissolved Oxygen
9/14/2021 0:57,5.44,G,TRB,Dissolved Oxygen
9/14/2021 1:12,5.37,G,TRB,Dissolved Oxygen
9/14/2021 1:27,5.3,G,TRB,Dissolved Oxygen
9/14/2021 1:42,5.24,G,TRB,Dissolved Oxygen
9/14/2021 1:57,5.2,G,TRB,Dissolved Oxygen
9/14/2021 2:12,5.21,G,TRB,Dissolved Oxygen
9/14/2021 2:27,5.22,G,TRB,Dissolved Oxygen
